protein_name,weight_pathogenic,mean_pathogenic,mean_benign,std_dev_pathogenic,std_dev_benign
DYSF_HUMAN,0.5220575382982554,8.579430222399298,4.502540071426271,1.8422675248511744,2.784715087238032
E41L1_HUMAN,0.4213477998153693,13.38834142949807,4.805392874315832,2.7493317041916305,2.9147241023141546
E41LA_HUMAN,0.4121773900584305,6.0004344040205835,3.92387104429799,2.215281660830669,2.579875170906462
EAA1_HUMAN,0.5169096958413549,8.36883798860056,4.122888476375503,2.058825233298281,2.7503165000702574
EAA2_HUMAN,0.5872416398305685,10.30428009482423,3.3121224569312773,2.9096938942895147,2.835382915796553
EAA3_HUMAN,0.5173749365086732,8.471252578623696,4.320554284434446,1.9863548047648787,2.7220645561211825
EBP_HUMAN,0.6054681779603033,10.291051454286842,4.286290439076076,2.975398020634108,2.7477163621181004
ECE1_HUMAN,0.5028281477676403,7.376941091787896,4.574746987615633,2.474190054445153,2.839743590813093
ECEL1_HUMAN,0.4524553997557265,6.657784679410472,4.2683520444835725,2.440423754101316,2.5239034038288493
ECHA_HUMAN,0.5190760631611343,8.142826234348073,4.47228808091185,2.4137937767053117,2.8975847497379843
ECHB_HUMAN,0.5989358830518325,8.619391139308606,5.316722216957762,2.5459137701407184,3.1179573108168026
ECHM_HUMAN,0.5753895569157009,9.527612659128561,4.16157665254672,3.050555755287589,2.7928699192218756
ECHP_HUMAN,0.5149365513255872,7.704514730684417,4.512003195961881,2.477737223482725,2.96391962455853
ECM1_HUMAN,0.5356160512201176,6.778317663503558,3.711820990929752,1.2033739914662558,2.3911970232570123
EDAD_HUMAN,0.28376608468477427,5.617855166980426,2.383248408089619,0.3791789303918784,1.8192297444586678
EDAR_HUMAN,0.5059998760236478,5.897790918142614,2.9174572498695253,0.3681479413243995,1.8289058214101388
EDA_HUMAN,0.3920661037513723,6.137318895992665,2.6575636501233353,0.3203551389968287,1.7683263108468728
EDC3_HUMAN,0.35286906009850855,9.42722505249145,4.511240928433244,1.4761175644474567,2.7639719603612125
EDN1_HUMAN,0.16780009217548023,5.9833213560847,2.6245542484502984,0.23306349173875393,1.669705802602843
EDN3_HUMAN,0.21493695981585365,7.179700825553867,3.8411044762480917,0.3277486126575711,1.9264328248864404
EDNRA_HUMAN,0.5248416908775138,7.698535479840601,4.618734644004234,2.4576142655236617,3.0258979187075554
EDNRB_HUMAN,0.5599418230405709,7.873719995077414,4.998700719418234,2.135905646094154,2.97554527025967
EED_HUMAN,0.5514222727114565,9.664948495613098,4.323771712991795,2.6359513587989443,2.838015370232127
EF1A2_HUMAN,0.5875519880814344,7.687738914834521,5.6141717338697505,1.7998148220349421,2.717591780738352
EF2_HUMAN,0.6012556110453882,11.226213258625078,5.519131813569612,2.196480384054649,3.0357287396753527
EFGM_HUMAN,0.5423375151526408,8.746429948710373,4.262996282142209,2.3319966335145663,2.9132240766425146
EFHC1_HUMAN,0.542441295257541,8.844585364130843,4.234627183858924,2.7585424405069827,2.6996028543730266
EFL1_HUMAN,0.3416687648575654,12.151658177072791,5.8584944752814545,1.6390472206800544,3.2526371753381658
EFNB1_HUMAN,0.43241614818607904,8.670371252955135,4.153078327793729,1.3399470886193907,2.691932099158937
EFTS_HUMAN,0.4312574895080351,7.830177211419349,3.5386236921915546,1.978060416806099,2.5736640756335216
EFTU_HUMAN,0.5300589574605196,8.118460909090329,4.486078124008265,2.208177629902448,2.858388649437815
EGFR_HUMAN,0.3942010156552992,9.38435164294308,4.915783275453772,1.2688114802057633,2.8666237804899417
EGLN_HUMAN,0.6304459418645721,9.96701793420632,5.506522235579587,2.045978217770946,3.1146822246605006
EGR2_HUMAN,0.14247530076063306,17.474365459168794,6.845512741924604,0.8046518692646099,3.6874883623732737
EHMT1_HUMAN,0.2502400597128192,10.253654341179958,4.709384149887519,1.4477495597852477,2.894299236520635
EI2BA_HUMAN,0.42975796920169973,7.462176589940208,3.354685715107975,1.8422461471689913,2.559614209183663
EI2BB_HUMAN,0.4407994522524744,6.680725942336789,3.5821420429144735,1.9538707861631344,2.7837167289681095
EI2BE_HUMAN,0.582176821322963,8.62470246836994,5.049345797518132,2.7480350523617054,3.058558282047028
EI2BG_HUMAN,0.2011303431355545,10.365568657431126,5.357856833052937,1.2771652859964537,2.946642122327609
EIF3F_HUMAN,0.5400580512001049,8.880951857377571,4.1137876762453995,2.5756204246725245,2.683020647733298
ELF2_HUMAN,0.13287059615647007,10.176626903359608,5.22661887189169,0.3062332711944035,2.8201078649145144
ELMD3_HUMAN,0.359671580576366,6.123754390501045,2.524572265286453,1.3745464938339205,2.247225059566697
ELNE_HUMAN,0.4320378403418797,7.8206111069999045,3.2396682276734903,2.0504098479373916,2.363039170609418
ELN_HUMAN,0.6224398756920065,5.274950183956999,3.276486931768207,0.5560704251132559,1.5012535798459348
ELOC_HUMAN,0.5767638346709371,9.330794921590732,5.151940632628069,1.9328462418761672,1.9051319187397502
ELOV1_HUMAN,0.48415764724693433,7.899591570257462,4.306238677904464,1.9598343327864318,2.547749252617712
ELOV4_HUMAN,0.4849237002062464,8.122098051317645,3.766051219428792,1.944611059406282,2.5190577563104823
ELOV5_HUMAN,0.4586998913598403,7.764114420068477,4.078583427119,1.899501953416024,2.396147919466685
ELP1_HUMAN,0.5495666576554055,8.858693141644153,4.590349734429956,2.3198526185493673,2.947926750656714
ELP2_HUMAN,0.31409546852352255,10.032390908415175,5.400344220432887,1.2054485570516225,2.854469328665368
EMARD_HUMAN,0.6454961967575213,9.950007828345234,5.452355110175629,1.795791698974662,3.122513246071286
EMC1_HUMAN,0.6086470860322313,8.97969111272064,5.28440294343484,2.8017857096109875,3.0931608819200527
EMD_HUMAN,0.4850905565483949,6.159520617709012,4.554282698428356,1.9919801937372608,2.8247601102086985
EMP2_HUMAN,0.4503811034500712,6.721416441230169,3.699666784589121,1.657058764972992,2.528381330989769
EMX2_HUMAN,0.1537267492051581,10.442663654019901,3.9960282449445583,0.6715671466609981,2.519515482203514
ENL_HUMAN,0.5029060108989559,7.482865935924981,4.444496403546755,2.5589702112425723,2.9978584567790394
ENOB_HUMAN,0.5439257794959681,8.995114516279212,4.583806469709485,1.5510754710374948,2.7253477570348283
ENPLL_HUMAN,0.4621633867628188,7.548787093321071,2.709992637895447,2.2199006218600705,3.7867318931251415
ENPP1_HUMAN,0.5524181857816107,9.586335671342331,4.658165694679785,2.2297476150644866,2.7545140662413905
ENTP1_HUMAN,0.5154288562369015,8.980250214753202,4.455087134369548,1.647529201256703,2.5366256962808285
EOGT_HUMAN,0.3555307633096703,8.260660023967965,4.702894960139032,0.6884847747857222,2.395450857018603
EP2A2_HUMAN,0.12457169175942333,-0.021310332538863823,-0.02161829358473321,0.03394932494451883,0.03393809640190983
EP300_HUMAN,0.3106453159230997,8.439973768386585,4.128867418991866,0.579201127307217,2.5031833346761814
EPB41_HUMAN,0.25750712434303935,12.461391581855398,6.2359902590779175,1.2927202095348442,3.465813855637805
EPB42_HUMAN,0.6277199861523327,8.522722539181478,5.535261969858284,2.0715229229237324,3.086349234446106
EPCAM_HUMAN,0.3809713028254261,5.8265892906561865,2.666649788889047,0.7582873224211388,1.8454629622229801
EPG5_HUMAN,0.5722032026309846,8.850481704603608,4.611693890173918,2.1488778527362298,3.107647352643744
EPHA4_HUMAN,0.3478405067805581,11.000511395528669,5.624377622562614,1.5297808741594825,3.175391205083699
EPHB4_HUMAN,0.35466170420495857,11.161580264009917,6.14070467489047,1.5306594140470264,3.156856656845633
EPM2A_HUMAN,0.4993180910217089,6.146020302717711,3.1378703234916054,0.6621636233133326,1.9840200150514011
EPO_HUMAN,0.3896303949427231,5.939603903275029,3.2760052076390065,1.7078184071801739,2.458066523018938
EPS8_HUMAN,0.5667392992422045,9.313940085351105,4.747167261562441,1.9235708342353994,2.977698854256525
EPT1_HUMAN,0.5541318532696536,9.008614479367012,4.076699171860243,3.135812890364596,2.984410986148143
ERAL1_HUMAN,0.4401504914989139,7.517987551751222,3.356983683989483,2.436249992710306,2.9112076588065525
ERBB3_HUMAN,0.4109762566063337,7.4361203513232335,3.8390382609978846,0.7715508588504527,2.2838478734297647
ERBB4_HUMAN,0.35858505543896774,7.753594249354978,3.832857946366137,1.0445801113973576,2.402726997811195
ERCC1_HUMAN,0.5516936561864311,9.829434979517282,3.558379175200253,2.4247294589552713,2.655068042517373
ERCC2_HUMAN,0.5947287217297264,10.098155862737043,4.813990164316165,2.1249591709621125,3.056088412000001
ERCC3_HUMAN,0.4138037195184973,11.394373659311661,5.396301481380835,1.7260099474431414,3.502970716826131
ERCC6_HUMAN,0.3399280680762382,9.100114060513434,4.169807856915243,0.9102636052868145,2.7418574239313096
ERCC8_HUMAN,0.4061315189670863,6.846160338535723,3.190528628932743,1.7123554180127145,2.368865072646005
ERF_HUMAN,0.5033389871147197,6.990801112107213,3.2570454277029284,1.104807521783635,2.236172086251789
ERGI1_HUMAN,0.5562166899271119,9.51271215976767,3.991863591155016,2.56624700473271,2.8731362530202103
ERLN1_HUMAN,0.5181067399830978,7.646021033139593,3.9097279945038084,0.744128624803943,2.412076890376884
ERLN2_HUMAN,0.5394441789336784,7.82498044331691,3.794281898631959,0.9428397849245503,2.6266408168516557
ERPG3_HUMAN,0.1274176105783579,0.07503535037282363,0.07456905469382315,0.041038271328075714,0.040953279293504265
ERR2_HUMAN,0.4932198108576288,8.05548481098226,4.214261717758717,2.0299983844474303,2.4890178388279462
ES8L3_HUMAN,0.6179391996082056,9.234831812452008,5.318560796075049,2.396305316456605,3.277814607074824
ESR1_HUMAN,0.5062341927530585,8.449165101008955,3.5340700742083526,2.9330823137111217,2.7261702473257565
ESR2_HUMAN,0.4865621449130186,8.099567614228418,3.7066212226439372,1.9499669067197125,2.453995980930317
ESRP1_HUMAN,0.3493334813454816,7.857255500210246,4.277618651505736,0.843790281138555,2.384768771354978
ESRP2_HUMAN,0.3605840203009358,6.814953435405846,3.3282504201641316,0.7876221119410494,2.1658722319371155
EST1_HUMAN,0.548850272091326,8.011780308854004,4.822286731474671,2.6138228329471107,3.161601073807119
ETFA_HUMAN,0.5294972400666915,8.537354095471043,4.252787311493289,2.2102526153865476,2.933788332205653
ETFB_HUMAN,0.548243995047688,8.980002458652185,4.762933313431345,1.8094495180461976,2.6742187852774464
ETFD_HUMAN,0.555667497558498,9.020662905061073,4.588574676965705,1.7093650843035693,2.89160838967106
ETHE1_HUMAN,0.5350329673180114,8.98185269745975,4.242937397885281,2.2936588001754177,2.7675532318403753
ETV6_HUMAN,0.18866052495947616,11.79889200543537,5.141158603428721,1.1077362040198322,2.8367497119877134
EVC_HUMAN,0.6742761010865981,8.336789397492257,5.30528365116292,1.2002534032307364,2.491986449587017
EXOC4_HUMAN,0.44044904281339525,8.128531852326113,2.954162200198644,2.242457426895603,2.4825739042451933
EXOS2_HUMAN,0.5768296424957948,10.65400092677987,3.883280488647234,3.4127743665844905,2.7614298977988407
EXOS3_HUMAN,0.5814629079440693,9.397803112464038,4.400205979866981,2.806475882537,2.868956427799745
EXOS8_HUMAN,0.4960600874652869,7.952368407394748,4.12794529711887,1.956155305626515,2.7171232104206835
EXOS9_HUMAN,0.5622176754952264,10.07818062673747,4.099894740241446,2.4157604196815328,2.8392251407675886
EXT1_HUMAN,0.43837529200543374,10.343604732777177,4.83337937521523,1.8612735009207035,2.901030832744542
EXT2_HUMAN,0.5185817920859241,9.214508240094663,3.399506431127342,2.426195275315028,2.583436002615942
EXTL3_HUMAN,0.3395799469648254,5.929099678781825,1.9406550942555187,0.8337523412550221,1.9875575606420623
EYA1_HUMAN,0.22244882238487168,9.811606556803573,5.290977457330299,0.6939267654088294,2.529169769169137
EYS_HUMAN,0.6861531354045314,6.458018784663506,3.686319274050744,0.8776250080959701,2.2514782916296685
EZH2_HUMAN,0.5956317436436992,10.288815574631135,4.557522279649925,4.782784700063281,3.031064378716177
F110A_HUMAN,0.40865319525452665,7.458736954569128,2.8060545586823715,3.216420098438765,2.260795898236203
F111A_HUMAN,0.5283747047192479,7.958899486592428,4.461790932346416,2.892594778723685,3.2647780271038225
F111B_HUMAN,0.5472912331777421,8.10885440351842,4.269636103737004,1.720281323211074,2.884904229826599
F120S_HUMAN,0.12493503669964713,-0.008823859243178354,-0.009287368667902465,0.041620777712297205,0.041630078217671625
F13A_HUMAN,0.517360096796116,9.07437579432786,4.239747157482683,2.4047873621739186,2.588578597889635
F13B_HUMAN,0.5706169205418467,7.3103028989008925,4.401542152791549,1.267479680310849,2.319859115623493
F161A_HUMAN,0.5941100040285605,7.650418644597588,4.514912609009797,1.7394961976001806,3.040550002236716
F16P1_HUMAN,0.5410100410500991,8.21316695404879,4.454171870772612,1.9672802907609073,2.8849876235586733
F222A_HUMAN,0.3907043203172555,5.820670061740489,2.6303736653028773,0.668047274775876,1.8388763925140286
FA10_HUMAN,0.43736399329690734,9.210421256761782,4.775805050311068,1.6669741767301371,2.4876671857579
FA11_HUMAN,0.32143033075068794,5.924653658064243,2.952284435404628,0.5833834170190405,1.8593511135471363
FA12_HUMAN,0.5999950922139973,8.885065066807027,5.1665250658853825,2.940438157979023,3.159359897065674
FA20C_HUMAN,0.346690711584785,7.013172176220201,3.441691013445242,0.5226869451851776,2.142188550666713
FA2H_HUMAN,0.11617735497839375,12.941065429895717,5.917220531094622,0.8017784866397928,3.639266812325038
FA50A_HUMAN,0.385582782600121,11.49168341722193,5.158251024436148,1.9869978768809375,3.3026587274041086
FA5_HUMAN,0.5446395185176722,8.858046131435774,5.118044775264518,1.4505571708969895,2.6928620370106384
FA7_HUMAN,0.5434707401571502,8.170580667217399,4.723632641222219,1.9850228860535157,2.7397934495194565
FA8_HUMAN,0.6382059906894203,6.846463280596192,4.011854989700373,0.916630828237146,2.254771162691815
FA9_HUMAN,0.42218378041559307,7.227378051679541,3.103617054291312,1.9761398173669111,2.178974621896384
FAAA_HUMAN,0.2886137147348531,10.429604740591538,5.643732668184152,1.1306008512001047,3.0231396730047333
FACD2_HUMAN,0.624996915675518,9.263590868672708,5.309478333450035,3.083465795772366,3.328542791420249
FACE1_HUMAN,0.5268818999695982,8.490727484708852,4.424309720532958,2.0991591954437894,2.840745698752968
FACR1_HUMAN,0.4906343857153086,7.217858604225047,4.48997781370933,2.442278318184842,2.7891538016956035
FAD1_HUMAN,0.3550165550965923,8.057250139600635,3.9508097705790157,0.9291693239773933,2.42167117299054
FADD_HUMAN,0.500857662833812,7.742971229032507,4.433166820406802,2.1031010687565805,2.7462712701829286
FAKD1_HUMAN,0.6124646500849243,9.35908530584922,5.145235059305558,1.831244310880852,3.0784022138981286
FAKD2_HUMAN,0.672506132912846,10.021982032140773,5.847722972555191,1.964733107383383,3.0674349755776658
FANCA_HUMAN,0.6129955674042201,8.73600886547088,5.0452729130513445,1.566360564044803,2.7943470357955182
FANCB_HUMAN,0.6357902286021372,7.619074516744497,4.76554040643767,1.2845196710338669,2.5419810056277865
FANCC_HUMAN,0.609221739287149,6.945954523912246,3.811704501270013,1.017379620025299,2.3738537948247145
FANCE_HUMAN,0.650721020363284,10.131353578778779,5.572470140398415,2.1043451772202806,3.223089039460216
FANCF_HUMAN,0.5925968091384126,8.35703881436317,5.140774713124599,2.2374476549469087,3.2106783070126657
FANCG_HUMAN,0.5797468262309694,6.995890071532244,4.228443766919886,1.3046828266909503,2.463111380160977
FANCI_HUMAN,0.6892914237540818,9.79899920060259,6.2133384845081565,2.752600171822372,3.147183488135144
FANCJ_HUMAN,0.43084992389180554,7.650219326418722,3.6599648160682636,0.7752915460417859,2.259895539447405
FANCL_HUMAN,0.559497542498988,8.456198852440119,4.833396468698188,3.2680763499384424,3.0636492610327544
FAT4_HUMAN,0.6726775727743309,10.194563023886314,5.585929130806523,2.409453644767817,3.3684418135851724
FBLN3_HUMAN,0.4251075032720792,6.247622767361697,3.333477265775695,1.0158591649667548,1.916309059919029
FBLN4_HUMAN,0.5121602166524094,8.610342258194542,4.17545208970364,2.5718001968355346,2.681613738588254
FBLN5_HUMAN,0.4692050518240933,8.307765432892026,3.4396531864636892,3.047199490725013,2.527507547079761
FBN1_HUMAN,0.5085396852028312,7.640101121294594,4.06226762079823,1.0018487476675106,2.400564851175412
FBN2_HUMAN,0.5736388803846526,8.405619864325875,4.828006085038727,1.2653941224179792,2.5287148904246806
FBX11_HUMAN,0.500413764442451,6.2766276812069375,2.716289379379777,0.5307567052900017,2.1422556574975182
FBX38_HUMAN,0.5043597357279669,6.831291312926741,2.8577448854382306,0.5954661569930285,1.9716688803307116
FBX7_HUMAN,0.4138052918732044,6.175311303456329,3.2475630914318847,0.7481712638033885,1.9253619006698885
FBXL3_HUMAN,0.3854451395936842,5.806550131076216,3.5615862549490593,2.536235092512416,2.511033635758386
FBXL4_HUMAN,0.43042205761677493,9.423239507100602,5.244350769801096,1.2160520819839793,2.8368865333081588
FDX2_HUMAN,0.4451624451099777,9.305609679118099,3.386349055649251,1.813811806227597,2.5517622880358
FERM1_HUMAN,0.47203898918772835,8.123282675521894,4.069126573551938,1.1592501542864913,2.6531196842339844
FETUA_HUMAN,0.5278833404471066,8.866144621407509,4.492547838289884,2.201331478905178,2.934793400556976
FGD1_HUMAN,0.4894516231113912,7.2291133536462615,3.1019051847694534,1.0659187193544115,2.3472917390020216
FGF10_HUMAN,0.5473709356935992,9.057320557134966,4.2639811314229155,2.6875810817125494,2.8687327294975
FGF12_HUMAN,0.43190119988610476,7.002248848810562,3.8589831915136528,1.1260510804701276,2.1868773066096567
FGF14_HUMAN,0.4868488314187477,7.874072104565512,4.388050206263825,1.3047655442345396,2.359916056356182
FGF17_HUMAN,0.4192899422534545,6.127949654736152,3.9725983566288083,2.2545898227095997,2.585243235223563
FGF18_HUMAN,0.45873309427591985,7.620407514293463,3.8806818367842792,2.017853609681987,2.414438868334025
FGF23_HUMAN,0.4717155790630512,6.605347372460009,3.821789462804203,1.7045342853956025,2.5814519700706033
FGF3_HUMAN,0.22095180911086454,5.793505008686344,2.396484478057107,0.7512635522739909,1.6599278458768205
FGF5_HUMAN,0.2770470480039943,9.285438187327255,5.249038381763258,0.9652293568316278,2.4806896232005338
FGF8_HUMAN,0.43777183561186483,6.409799299899118,3.468760202913426,1.3808062751187995,2.2654393983089505
FGF9_HUMAN,0.45842127417869716,7.489527551441774,2.9502556852347,1.8571108448709124,2.1091403510594446
FGFR1_HUMAN,0.2781829679123902,11.21435888455939,5.810003935273492,1.423036024585096,3.060257797658628
FGFR2_HUMAN,0.32919841107719383,8.829672489884866,4.371388306785063,1.2392383295704001,2.864052014441607
FGFR3_HUMAN,0.4163496526993293,7.833899220010946,4.012950545830791,1.0352374805781797,2.3650713868144786
FHL1_HUMAN,0.5037593138926719,7.547856714418262,4.6555992933557215,2.9415054391326487,2.5831466787531445
FHL2_HUMAN,0.22893260867554058,6.003254655547692,0.8503547817635287,1.6619476925477183,1.4619261875750047
FHR5_HUMAN,0.4862998953415097,7.458157458571066,4.20496119138564,3.0711765344353528,2.951963734810724
FIBA_HUMAN,0.5181978736174092,11.546098800734141,6.7141518803656215,1.9640535300597761,3.2698160457843968
FIBB_HUMAN,0.4371338012486524,6.051998327651241,2.6691056585755115,0.5838011876260721,2.066727245738195
FIBG_HUMAN,0.49207938348684427,8.015131831101572,3.987053080798101,1.894660428597141,2.589751983071255
FIGLA_HUMAN,0.4014520305632063,5.926663125872432,3.71498794561381,2.6897687825218313,1.605105174101612
FINC_HUMAN,0.5151824567162953,6.744706078230744,3.5470861551028037,0.9192106042338669,2.2549429025163237
FITM2_HUMAN,0.5041653046259909,9.20177692010111,3.825149807017091,2.3631730837916134,2.545315043143746
FKB10_HUMAN,0.5030921188847631,6.662202492552077,3.357281576375879,0.5873149639818996,2.0831109175624873
FKB14_HUMAN,0.4871741971847379,7.548979619102663,4.287859110275492,2.2837140603958472,2.829689843676788
FKRP_HUMAN,0.3947552921067369,9.614589676190237,3.972655470526407,1.693726463465278,2.835863476186761
FKTN_HUMAN,0.3921572937468466,8.546294379834142,4.4590709295539135,1.2941025164295055,2.5682422855311247
FLCN_HUMAN,0.420870247135505,7.749711553077683,2.697401876343304,2.0677176210443586,2.410989548964972
FLI1_HUMAN,0.14530996330665577,10.160080682382414,4.696133706892747,0.6143708319006818,2.8587040518341853
FLNA_HUMAN,0.526884673830889,6.891843828173056,3.9972384881573575,0.9621975789967102,2.0712552007175726
FLNB_HUMAN,0.5828154476815937,6.9110828937056485,4.037251470975917,0.8650257139248471,2.141727151811575
FLNC_HUMAN,0.5747196112214421,6.383219099566849,3.6384904139644867,0.7935737731119485,2.0478836329771406
FLRT3_HUMAN,0.4099697043681575,6.96612025698733,3.1239144401219305,1.6860775773247565,2.5808070789986393
FLVC2_HUMAN,0.5972708597812346,10.087702831583503,4.315904590871407,3.2688572954896977,3.074353394343019
FMN2_HUMAN,0.3299613083996575,1.703065506264287,1.51341180992171,0.31319852626773526,1.055804060773208
FMO3_HUMAN,0.5283019776273615,7.462213562378423,4.942005046290605,2.486458539024493,2.9385610637969863
FMR1_HUMAN,0.5416054553081615,9.56825817410124,3.988925058700014,2.8305491904683135,2.7073975565306645
FMT_HUMAN,0.4704576983516589,7.290469245572998,3.9651150706589817,2.803991703340125,2.9189326908911526
FOLR1_HUMAN,0.38947360842448536,8.700143809549619,3.8265911622613307,1.6908771930448547,2.7136322664035517
FOXE3_HUMAN,0.3272660476306456,11.601627204428405,2.4374005511461014,2.5258695953261205,2.2729936112519042
FOXF1_HUMAN,0.24016811987385273,6.815560475200249,2.5454231256061557,0.24989574356717068,1.976789736445961
FOXG1_HUMAN,0.4737054880829854,3.7979791772329667,2.039692005237022,0.11387424843212886,1.0134010929235653
FOXH1_HUMAN,0.23851688370716798,6.741180137304545,3.4271537600577227,0.4946833165761199,1.5970868873208288
FOXI1_HUMAN,0.5418864422468586,10.529229092125801,4.1381779352160795,3.6756848570595486,2.6729266763499946
FOXL2_HUMAN,0.27681692339772196,12.900129421887494,4.029170225785619,2.403524003234901,2.481665068672782
FOXN1_HUMAN,0.14820390847715229,6.093558742607145,2.4601767933497785,0.43070899381736094,1.9122894415589757
FOXP1_HUMAN,0.6020123982192712,10.394772180066767,4.9267628135369845,4.411239676006384,2.8213875029507958
FOXP2_HUMAN,0.4379684699004297,7.926904357821203,4.243636778085716,1.8219303095096424,2.4081188978040577
FOXP3_HUMAN,0.23026455830725362,7.530778381146372,1.8064021235600667,1.160382283143806,1.8296052513541856
FPPS_HUMAN,0.5383268548810165,7.5464338441804175,5.085825175666679,2.1967392283626697,2.811376332786878
FRAS1_HUMAN,0.5454498850276629,7.467045323149871,4.0689182580516565,0.893238819310608,2.260145605206006
FRDA_HUMAN,0.19370177876920788,12.88117259186206,5.672180215852514,0.7314266538491051,3.5334223949729933
FREM1_HUMAN,0.5059957753007006,8.11040469008435,4.456417491771417,1.178541723640628,2.5049589926468547
FREM2_HUMAN,0.5373826038117606,10.52464520121152,5.981818549725764,1.660549415368809,2.9683834188485134
FRIH_HUMAN,0.5645885473806687,7.828403720960928,5.0397967650162885,1.9233378659898575,2.780365347022665
FRIL_HUMAN,0.5917747809355525,7.01396949735047,4.309644788143568,1.1239854319224345,2.3366175957816653
FRITZ_HUMAN,0.5215144592195765,6.988457206237808,3.6134396138463907,1.131707489569899,2.42640394284762
FSCN1_HUMAN,0.4368865392917605,7.932386227523032,4.72700200675757,1.1245680579035406,2.2165421506652425
FSCN2_HUMAN,0.4432732093539567,7.353943078125988,3.9432052580050656,1.0577410507893368,2.2547262233231185
FSHB_HUMAN,0.3944794725641613,7.1271426347053435,3.199910424347347,2.107758068187487,2.1373589726634195
FSHR_HUMAN,0.352118460588013,10.719047973664928,5.097642504100206,1.2867844650056879,3.064788542547631
FTCD_HUMAN,0.36533211053972403,11.669693983130552,6.020329323733108,1.8236669063474635,3.3285822659595414
FTM_HUMAN,0.5018185111791863,9.157968445909669,3.6094401530318048,2.5398405514686386,2.9018123481805325
FTO_HUMAN,0.41714049350926113,5.870236254552386,2.3133322660336226,0.6199660971975232,1.8639230645920852
FUCO_HUMAN,0.5284374892826973,7.75121352638368,4.07180206883877,1.8829802365249306,2.9457190524413517
FUCT1_HUMAN,0.49319962496289915,7.946702903235973,3.7670951150520873,1.9220224086334345,2.7578921764243596
FUMH_HUMAN,0.5273968009083532,9.983061915268513,5.113081273112067,1.7317463512623645,2.7366762812745398
FUT1_HUMAN,0.4451511266641109,7.502175864438356,3.6482039568509106,1.8451231175100837,2.5239439095500082
FUT8_HUMAN,0.5248136285328571,9.704019429171492,3.0738699202783866,3.2806235595796682,2.6605378174584233
FXRD1_HUMAN,0.41992378078078674,8.636158801942386,3.920323197449053,1.6595034892581815,2.790892802837479
FYCO1_HUMAN,0.7045697345471349,9.304437626461084,5.8136020338051715,1.2919128834518419,2.65632903823618
FZD2_HUMAN,0.6041841284861375,10.535515225006922,3.810569166122861,3.3704808295425552,2.8678773954445025
FZD4_HUMAN,0.5703998955798664,9.860122528507292,3.43824806594673,3.5128167946161284,2.6799798582419037
FZR1_HUMAN,0.29109139458597333,16.950920556677154,7.652592642290742,1.8983623406445744,4.149052211353086
G3ST2_HUMAN,0.596546525573463,9.866669927664281,4.6685437790759305,3.037970383913029,3.0900482140086645
G6PC3_HUMAN,0.47733298443408484,8.630435656355937,3.5577201183343,2.3875945650815646,2.4534498652543673
G6PC_HUMAN,0.5422593036167476,9.723826647963659,4.103045247391413,2.517987642527282,2.7608655569333935
G6PD_HUMAN,0.5116785108316502,8.570991545206345,4.106612808956131,2.0929640704730628,2.7563942971667412
G6PE_HUMAN,0.4175152200474859,7.360480052630249,3.8773471880838133,0.8437822535838814,2.2440576529043583
G6PI_HUMAN,0.3851670503055297,10.329154742686066,5.236473515801419,1.6417036217393106,3.1195653753459625
G6PT1_HUMAN,0.5073523851549873,8.659730335810956,3.9332305295973167,2.3761721597470666,3.031089110851714
GAB1_HUMAN,0.46824203870361264,6.2460314479953825,3.233935852701224,0.805419108123967,1.9676841185491127
GABR2_HUMAN,0.5353038133266853,9.042123422218769,4.0353264868789855,2.8104859299049947,2.7815119630016536
GABT_HUMAN,0.45455099305696695,9.788685354107113,4.505301777336123,1.9599773491860113,2.9649474510109757
GALA_HUMAN,0.3302032234302365,5.563600245547266,2.9999440586059096,0.6850820089056446,1.7959696169132682
GALC_HUMAN,0.3373641547599507,9.92748977832512,5.010567444811741,1.4774733102491975,3.1534818505243694
GALE_HUMAN,0.341105317016963,10.045907558256323,4.705135921431416,1.555509550470025,3.0360846880570755
GALK1_HUMAN,0.28072247171958464,9.27530800478699,4.292331889722765,1.375325768335931,2.7649222053595763
GALM_HUMAN,0.46102356943524403,8.24490190187557,3.9185575779959154,1.8476979465179406,2.5191540066484137
GALNS_HUMAN,0.6160370277356109,9.380790450973569,5.099118528143197,3.4588407099315104,3.225904888700961
GALT2_HUMAN,0.48758665657287953,8.599888759239859,3.7040306674041084,1.7572105088907044,2.7027265867441037
GALT3_HUMAN,0.20459524266291926,9.886506626121985,4.9248328201216465,0.9333168034892766,2.8121702023618487
GALT_HUMAN,0.5016890054559289,9.813638215799246,4.193517672400206,2.061286804580819,2.644319209520041
GAMT_HUMAN,0.5421557112044448,9.01601603051,4.558527689550233,1.9125196063471637,2.808381232754687
GANAB_HUMAN,0.5179824670665715,8.555552309399198,4.306929960739575,2.045565988767144,2.688099507507658
GAN_HUMAN,0.41781723904407364,5.772040167232549,4.029678869901536,1.879056258978239,2.5261229366406193
GARS_HUMAN,0.42032694609991633,10.593911080946032,4.531922342560613,2.0183860227303314,3.0767439193156294
GATA1_HUMAN,0.40309566443245665,8.173634825959617,2.073772540039144,3.544759828319121,1.9878606019728342
GATA2_HUMAN,0.21945515418292164,21.41900432064823,6.2337992634187875,2.3606930415764205,3.8358839166886463
